script_id,Link,imdb_id,title,year,gross,writer,producer,director
5392,https://api.themoviedb.org/3/find/tt0327597?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0327597,Coraline,2009,87,m,m,m
5397,https://api.themoviedb.org/3/find/tt2235108?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2235108,Dear White People,2014,4,m,f,m
5399,https://api.themoviedb.org/3/find/tt2390361?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2390361,Enough Said,2013,18,f,f,f
5400,https://api.themoviedb.org/3/find/tt0470752?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0470752,Ex Machina,2015,26,m,m,m
5401,https://api.themoviedb.org/3/find/tt2935476?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2935476,Far from the Madding Crowd,2015,12,m,f,m
5404,https://api.themoviedb.org/3/find/tt1142977?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1142977,Frankenweenie,2012,38,m,f,m
5408,https://api.themoviedb.org/3/find/tt2473602?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2473602,Get on Up,2014,32,m,m,m
5410,https://api.themoviedb.org/3/find/tt4270516?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt4270516,Grandma,2015,7,m,m,m
5416,https://api.themoviedb.org/3/find/tt1477855?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1477855,Hyde Park on Hudson,2012,6,m,m,m
5418,https://api.themoviedb.org/3/find/tt3236120?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt3236120,I'll See You in My Dreams,2015,7,m,m,m
5419,https://api.themoviedb.org/3/find/tt2084970?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2084970,The Imitation Game,2014,97,m,f,m
5420,https://api.themoviedb.org/3/find/tt1969062?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1969062,Infinitely Polar Bear,2014,1,f,m,f
5423,https://api.themoviedb.org/3/find/tt2180411?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2180411,Into the Woods,2014,136,m,m,m
5424,https://api.themoviedb.org/3/find/tt2096673?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2096673,Inside Out,2015,367,m,m,m
5431,https://api.themoviedb.org/3/find/tt2692904?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2692904,Locke,2013,1,m,m,m
5432,https://api.themoviedb.org/3/find/tt3062976?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt3062976,Learning to Drive,2014,3,f,f,f
5435,https://api.themoviedb.org/3/find/tt2639344?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2639344,Love Is Strange,2014,2,m,m,m
5440,https://api.themoviedb.org/3/find/tt2582496?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2582496,Me and Earl and the Dying Girl,2015,6,m,m,m
5448,https://api.themoviedb.org/3/find/tt2473794?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2473794,Mr. Turner,2014,4,m,m,m
5456,https://api.themoviedb.org/3/find/tt1596345?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1596345,Pawn Sacrifice,2014,2,m,m,m
5458,https://api.themoviedb.org/3/find/tt0878835?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0878835,Please Give,2010,4,f,m,f
5467,https://api.themoviedb.org/3/find/tt3205376?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt3205376,Slow West,2015,,m,f,m
5468,https://api.themoviedb.org/3/find/tt2063781?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2063781,Smashed,2012,,f,f,m
5471,https://api.themoviedb.org/3/find/tt2101441?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2101441,Spring Breakers,2012,15,m,m,m
5472,https://api.themoviedb.org/3/find/tt2170593?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2170593,St. Vincent,2014,46,m,m,m
5473,https://api.themoviedb.org/3/find/tt2080374?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2080374,Steve Jobs,2015,18,m,m,m
5476,https://api.themoviedb.org/3/find/tt3077214?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt3077214,Suffragette,2015,4,f,m,f
5477,https://api.themoviedb.org/3/find/tt1440728?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1440728,The American,2010,39,m,f,m
5478,https://api.themoviedb.org/3/find/tt1441953?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1441953,Testament of Youth,2014,1,f,f,m
5481,https://api.themoviedb.org/3/find/tt0787474?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0787474,The Boxtrolls,2014,54,f,m,m
5482,https://api.themoviedb.org/3/find/tt0481499?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0481499,The Croods,2013,200,m,f,m
5485,https://api.themoviedb.org/3/find/tt3416744?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt3416744,The End of the Tour,2015,3,m,m,m
5489,https://api.themoviedb.org/3/find/tt1343092?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1343092,The Great Gatsby,2013,155,m,m,m
5492,https://api.themoviedb.org/3/find/tt1700845?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1700845,The Invisible Woman,2013,1,f,f,m
5496,https://api.themoviedb.org/3/find/tt1596363?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1596363,The Big Short,2015,62,m,m,m
5501,https://api.themoviedb.org/3/find/tt2278388?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2278388,The Grand Budapest Hotel,2014,62,m,m,m
5502,https://api.themoviedb.org/3/find/tt2980516?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2980516,The Theory of Everything,2014,38,m,m,m
5509,https://api.themoviedb.org/3/find/tt2258858?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2258858,Wadjda,2012,1,f,f,f
5515,https://api.themoviedb.org/3/find/tt2404425?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2404425,Woman in Gold,2015,34,m,f,m
5516,https://api.themoviedb.org/3/find/tt1772341?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1772341,Wreck-It Ralph,2012,206,m,m,m
5532,https://api.themoviedb.org/3/find/tt0232500?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0232500,The Fast and the Furious,2001,222,m,m,m
5803,https://api.themoviedb.org/3/find/tt0211915?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0211915,Amélie,2001,51,m,m,m
5820,https://api.themoviedb.org/3/find/tt0268978?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0268978,A Beautiful Mind,2001,262,m,m,m
5847,https://api.themoviedb.org/3/find/tt0317248?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0317248,City of God,2002,11,m,f,m
5930,https://api.themoviedb.org/3/find/tt0405159?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0405159,Million Dollar Baby,2004,140,m,m,m
6000,https://api.themoviedb.org/3/find/tt0469494?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0469494,There Will Be Blood,2007,50,m,m,m
6029,https://api.themoviedb.org/3/find/tt2120120?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2120120,Pixels,2015,81,m,m,m
6030,https://api.themoviedb.org/3/find/tt1272878?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1272878,2 Guns,2013,80,m,m,m
6037,https://api.themoviedb.org/3/find/tt1430607?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1430607,Arthur Christmas,2011,50,m,f,f
6038,https://api.themoviedb.org/3/find/tt0389860?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0389860,Click,2006,181,m,m,m
6039,https://api.themoviedb.org/3/find/tt1985966?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1985966,Cloudy with a Chance of Meatballs 2,2013,128,f,m,m
6040,https://api.themoviedb.org/3/find/tt1535109?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1535109,Captain Phillips,2013,114,m,m,m
6042,https://api.themoviedb.org/3/find/tt1632708?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1632708,Friends with Benefits,2011,61,m,f,m
6050,https://api.themoviedb.org/3/find/tt0385880?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0385880,Monster House,2006,97,m,m,m
6052,https://api.themoviedb.org/3/find/tt1921064?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1921064,Pompeii,2014,24,f,m,m
6054,https://api.themoviedb.org/3/find/tt1855325?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1855325,Resident Evil: Retribution,2012,46,m,m,m
6056,https://api.themoviedb.org/3/find/tt1876451?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1876451,Sparkle,2012,26,f,m,m
6058,https://api.themoviedb.org/3/find/tt0944835?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0944835,Salt,2010,130,m,m,m
6059,https://api.themoviedb.org/3/find/tt0472181?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0472181,The Smurfs,2011,156,m,f,m
6060,https://api.themoviedb.org/3/find/tt2017020?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2017020,The Smurfs 2,2013,75,m,f,m
6063,https://api.themoviedb.org/3/find/tt1243957?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1243957,The Tourist,2010,74,m,m,m
6066,https://api.themoviedb.org/3/find/tt2334879?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2334879,White House Down,2013,78,m,m,m
6092,https://api.themoviedb.org/3/find/tt0816692?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0816692,Interstellar,2014,200,m,m,m
6095,https://api.themoviedb.org/3/find/tt0455944?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0455944,The Equalizer,2014,108,m,m,m
6108,https://api.themoviedb.org/3/find/tt0884328?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0884328,The Mist,2007,32,m,m,m
6121,https://api.themoviedb.org/3/find/tt1764651?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1764651,The Expendables 2,2012,92,m,m,m
6150,https://api.themoviedb.org/3/find/tt0477348?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0477348,No Country for Old Men,2007,93,m,m,m
6156,https://api.themoviedb.org/3/find/tt1204977?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1204977,Ouija,2014,54,f,m,m
6190,https://api.themoviedb.org/3/find/tt0295700?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0295700,Wrong Turn,2003,22,m,m,m
6193,https://api.themoviedb.org/3/find/tt0378194?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0378194,Kill Bill: Vol. 2,2004,92,m,m,m
6213,https://api.themoviedb.org/3/find/tt0423977?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0423977,Charlie Bartlett,2007,4,m,f,m
6215,https://api.themoviedb.org/3/find/tt0981227?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0981227,Nick and Norah's Infinite Playlist,2008,38,f,m,m
6270,https://api.themoviedb.org/3/find/tt2713180?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2713180,Fury,2014,91,m,m,m
6271,https://api.themoviedb.org/3/find/tt2267998?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2267998,Gone Girl,2014,178,f,f,m
6300,https://api.themoviedb.org/3/find/tt1528071?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1528071,Horns,2013,,m,m,m
6302,https://api.themoviedb.org/3/find/tt1764234?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1764234,Killing Them Softly,2012,16,m,m,m
6313,https://api.themoviedb.org/3/find/tt0289765?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0289765,Red Dragon,2002,139,m,m,m
6315,https://api.themoviedb.org/3/find/tt0367959?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0367959,Hannibal Rising,2007,35,m,m,m
6331,https://api.themoviedb.org/3/find/tt1663662?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1663662,Pacific Rim,2013,109,m,m,m
6360,https://api.themoviedb.org/3/find/tt0289043?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0289043,28 Days Later...,2002,67,m,m,m
6401,https://api.themoviedb.org/3/find/tt0383028?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0383028,"Synecdoche, New York",2008,3,m,m,m
6407,https://api.themoviedb.org/3/find/tt0268126?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0268126,Adaptation.,2002,33,f,m,m
6410,https://api.themoviedb.org/3/find/tt1592281?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1592281,Take This Waltz,2011,1,f,f,f
6420,https://api.themoviedb.org/3/find/tt1343727?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1343727,Dredd,2012,14,m,m,m
6486,https://api.themoviedb.org/3/find/tt0429493?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0429493,The A-Team,2010,85,m,m,m
6495,https://api.themoviedb.org/3/find/tt0790724?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0790724,Jack Reacher,2012,87,m,m,m
6515,https://api.themoviedb.org/3/find/tt0280707?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0280707,Gosford Park,2001,63,m,m,m
6522,https://api.themoviedb.org/3/find/tt1855199?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1855199,End of Watch,2012,44,m,m,m
6527,https://api.themoviedb.org/3/find/tt3442006?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt3442006,Cake,2014,1,m,f,m
6529,https://api.themoviedb.org/3/find/tt2872732?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2872732,Lucy,2014,135,m,f,m
6537,https://api.themoviedb.org/3/find/tt0450385?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0450385,1408,2007,91,m,m,m
6552,https://api.themoviedb.org/3/find/tt0285531?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0285531,Dreamcatcher,2003,48,m,m,m
6568,https://api.themoviedb.org/3/find/tt0212985?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0212985,Hannibal,2001,253,f,m,m
6571,https://api.themoviedb.org/3/find/tt1568346?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1568346,The Girl with the Dragon Tattoo,2011,113,m,f,m
6605,https://api.themoviedb.org/3/find/tt0364955?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0364955,Art School Confidential,2006,4,m,m,m
6614,https://api.themoviedb.org/3/find/tt1480656?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1480656,Cosmopolis,2012,0,m,m,m
6622,https://api.themoviedb.org/3/find/tt0780653?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0780653,The Wolfman,2010,68,m,m,m
6634,https://api.themoviedb.org/3/find/tt2980648?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2980648,The Hundred-Foot Journey,2014,57,m,m,m
6649,https://api.themoviedb.org/3/find/tt1446714?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1446714,Prometheus,2012,137,m,m,m
6672,https://api.themoviedb.org/3/find/tt0286716?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0286716,Hulk,2003,190,m,m,m
6679,https://api.themoviedb.org/3/find/tt0316654?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0316654,Spider-Man 2,2004,522,m,m,m
6724,https://api.themoviedb.org/3/find/tt0202677?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0202677,The Way of the Gun,2000,9,m,m,m
6747,https://api.themoviedb.org/3/find/tt1637688?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1637688,In Time,2011,41,m,m,m
6752,https://api.themoviedb.org/3/find/tt0372588?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0372588,Team America: World Police,2004,45,m,m,m
6815,https://api.themoviedb.org/3/find/tt0362270?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0362270,The Life Aquatic with Steve Zissou,2004,33,m,m,m
6816,https://api.themoviedb.org/3/find/tt0265666?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0265666,The Royal Tenenbaums,2001,80,m,m,m
6822,https://api.themoviedb.org/3/find/tt0405296?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0405296,A Scanner Darkly,2006,7,m,m,m
6827,https://api.themoviedb.org/3/find/tt2333804?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2333804,The Zero Theorem,2013,,m,m,m
6832,https://api.themoviedb.org/3/find/tt0838221?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0838221,The Darjeeling Limited,2007,15,m,m,m
6833,https://api.themoviedb.org/3/find/tt0416320?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0416320,Match Point,2005,31,m,f,m
6845,https://api.themoviedb.org/3/find/tt0936501?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0936501,Taken,2008,175,m,m,m
6854,https://api.themoviedb.org/3/find/tt0367089?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0367089,The Squid and the Whale,2005,9,m,m,m
6864,https://api.themoviedb.org/3/find/tt1250777?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1250777,Kick-Ass,2010,52,f,m,m
6867,https://api.themoviedb.org/3/find/tt1791528?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1791528,Inherent Vice,2014,8,m,m,m
6903,https://api.themoviedb.org/3/find/tt2350496?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2350496,The Lunchbox,2013,4,m,m,m
6905,https://api.themoviedb.org/3/find/tt2582802?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2582802,Whiplash,2014,13,m,m,m
6907,https://api.themoviedb.org/3/find/tt2305051?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2305051,Wild,2014,40,m,m,m
6908,https://api.themoviedb.org/3/find/tt1872194?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1872194,The Judge,2014,50,m,m,m
6910,https://api.themoviedb.org/3/find/tt1126590?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1126590,Big Eyes,2014,15,m,m,m
6911,https://api.themoviedb.org/3/find/tt3316960?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt3316960,Still Alice,2014,19,m,f,m
6912,https://api.themoviedb.org/3/find/tt2321549?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2321549,The Babadook,2014,0,f,f,f
6916,https://api.themoviedb.org/3/find/tt0381681?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0381681,Before Sunset,2004,8,m,f,m
6918,https://api.themoviedb.org/3/find/tt1528100?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1528100,Exodus: Gods and Kings,2014,69,m,m,m
6919,https://api.themoviedb.org/3/find/tt2388715?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2388715,Oculus,2013,29,m,m,m
6962,https://api.themoviedb.org/3/find/tt1307068?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1307068,Seeking a Friend for the End of the World,2012,7,f,f,f
6965,https://api.themoviedb.org/3/find/tt0870111?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0870111,Frost/Nixon,2008,22,m,m,m
6968,https://api.themoviedb.org/3/find/tt0454848?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0454848,Inside Man,2006,117,m,m,m
7057,https://api.themoviedb.org/3/find/tt1512235?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1512235,Super,2010,,m,f,m
7058,https://api.themoviedb.org/3/find/tt0267913?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0267913,Scooby-Doo,2002,229,m,m,m
7093,https://api.themoviedb.org/3/find/tt1403865?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1403865,True Grit,2010,188,m,m,m
7104,https://api.themoviedb.org/3/find/tt1369706?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1369706,The Ward,2010,,m,m,m
7126,https://api.themoviedb.org/3/find/tt0338427?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0338427,Shopgirl,2005,13,m,m,m
7130,https://api.themoviedb.org/3/find/tt1726669?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1726669,Killer Joe,2011,2,m,m,m
7149,https://api.themoviedb.org/3/find/tt1179891?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1179891,My Bloody Valentine,2009,59,m,m,m
7157,https://api.themoviedb.org/3/find/tt1131734?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1131734,Jennifer's Body,2009,18,f,m,f
7171,https://api.themoviedb.org/3/find/tt1124035?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1124035,The Ides of March,2011,44,m,m,m
7174,https://api.themoviedb.org/3/find/tt0758746?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0758746,Friday the 13th,2009,75,m,m,m
7214,https://api.themoviedb.org/3/find/tt0338751?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0338751,The Aviator,2004,144,m,m,m
7216,https://api.themoviedb.org/3/find/tt0961722?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0961722,Cabin Fever 2: Spring Fever,2009,,m,m,m
7231,https://api.themoviedb.org/3/find/tt1424381?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1424381,Predators,2010,57,m,f,m
7243,https://api.themoviedb.org/3/find/tt0265086?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0265086,Black Hawk Down,2001,167,m,m,m
7247,https://api.themoviedb.org/3/find/tt0343737?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0343737,The Good Shepherd,2006,79,m,m,m
7251,https://api.themoviedb.org/3/find/tt0971209?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0971209,A Perfect Getaway,2009,17,m,m,m
7252,https://api.themoviedb.org/3/find/tt1411250?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1411250,Riddick,2013,44,m,f,m
7278,https://api.themoviedb.org/3/find/tt0471042?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0471042,Tower Heist,2011,85,m,m,m
7298,https://api.themoviedb.org/3/find/tt1714206?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1714206,The Spectacular Now,2013,7,m,m,m
7302,https://api.themoviedb.org/3/find/tt1465522?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1465522,Tucker and Dale vs. Evil,2010,,m,m,m
7307,https://api.themoviedb.org/3/find/tt2172584?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2172584,Maps to the Stars,2014,,m,m,m
7329,https://api.themoviedb.org/3/find/tt0995039?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0995039,Ghost Town,2008,15,m,m,m
7330,https://api.themoviedb.org/3/find/tt0367882?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,2008,384,m,f,m
7332,https://api.themoviedb.org/3/find/tt3045616?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt3045616,Mortdecai,2015,7,m,f,m
7344,https://api.themoviedb.org/3/find/tt0890870?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0890870,Saw IV,2007,80,m,m,m
7349,https://api.themoviedb.org/3/find/tt2918436?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2918436,The Lazarus Effect,2015,26,m,m,m
7358,https://api.themoviedb.org/3/find/tt2431286?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2431286,Philomena,2013,40,m,f,m
7361,https://api.themoviedb.org/3/find/tt2717860?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2717860,The Riot Club,2014,,f,m,f
7364,https://api.themoviedb.org/3/find/tt0395584?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0395584,The Devil's Rejects,2005,22,m,m,m
7378,https://api.themoviedb.org/3/find/tt1341167?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1341167,Four Lions,2010,,m,m,m
7406,https://api.themoviedb.org/3/find/tt1706620?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1706620,Snowpiercer,2013,4,m,m,m
7413,https://api.themoviedb.org/3/find/tt2179136?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2179136,American Sniper,2014,372,m,m,m
